GEWICHT	RESPNR	VAR001	VAR002	VAR171	VAR172	VAR173	VAR174	VAR154A	VAR154	VAR155	VAR156	VAR157	VAR157A	VAR158	VAR159A	VAR159	VAR160	VAR161	VAR162	VAR162A	VAR163	VAR100	VAR101	VAR103	VAR105	VAR107	VAR109	VAR121	VAR122	VAR124	VAR137	VAR138	VAR139	VAR140	VAR515	VAR737	VAR728A	VAR728B	VAR728C	VAR728D	VAR728E	VAR728F	VAR729A	VAR729B	VAR729C	VAR729D	VAR729E	VAR729F	VAR546	VAR730	VAR725A	VAR725B	VAR725C	VAR725F	VAR725G	VAR725H	VAR725J	VAR725L	VAR725M	VAR725O	VAR725P	VAR725Q	VAR726	VAR727A	VAR727B	VAR727C	VAR727D	VAR727E	VAR727F	VAR727G	VAR003	VAR006	VAR007	VAR012	VAR013	VAR014	VAR015	VAR016	VAR200	VAR201	VAR462	VAR736	VAR009	VAR734	VAR733	VAR732	VAR629	VAR631
1	1407	1	32	2	1	1	1	1	1	-3	-6	1	1	1	1	3	-3	1	3	1	-6	2	4	2	5	4	2	3	5	5	1	1	2	1	3	6	2	3	2	3	1	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	3	3	2	3	5	1	1	-5	3	3	-5	-5	9	-3	1	-2	4	1	5	4	8	4	6
1	1408	1	32	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	2	2	2	2	2	5	3	2	3	4	4	1	-3	2	1	3	8	2	1	2	3	2	3	1	2	1	2	1	1	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	3	2	3	5	1	2	1	3	2	-5	-5	9	1	1	-2	3	2	4	5	8	4	6
1	1409	2	27	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	2	1	1	1	1	1	1	3	1	2	2	2	1	2	11	2	2	2	2	1	2	1	2	1	2	1	1	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	2	4	2	4	4	1	2	1	2	3	-5	-5	7	1	2	-2	3	4	4	2	3	4	6
1	1500	2	23	2	1	1	1	1	2	1	1	2	1	2	2	3	3	3	3	2	3	2	1	1	2	1	1	2	2	1	-3	-3	1	2	1	11	2	3	3	3	3	3	1	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	4	2	4	4	1	5	1	2	3	-5	-5	7	1	4	6	2	4	3	2	3	6	3
1	1501	1	39	1	1	1	1	1	1	0	0	1	1	0	1	-3	-3	1	-3	-3	1	2	1	3	5	2	1	4	4	5	2	2	1	2	1	7	2	1	2	3	2	3	1	3	2	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	4	2	4	4	1	3	2	3	3	-5	-5	7	1	3	5	5	3	3	5	10	6	3
1	1502	2	35	3	1	1	1	1	1	1	0	1	0	1	1	-3	2	1	3	1	1	2	4	4	5	2	4	4	4	4	1	1	1	1	3	7	2	2	3	2	2	1	1	1	3	3	1	2	2	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	1	5	1	5	1	5	1	7	1	1	1	1	3	-3	1	1	-2	5	7	1	3	6	6	3
1	1503	1	31	1	1	1	1	0	1	0	1	1	1	1	1	3	1	1	3	1	3	2	2	2	4	2	2	2	5	2	2	-3	2	1	1	8	1	3	1	3	3	3	1	3	1	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	2	1	4	3	3	3	-5	-5	7	1	2	-2	4	4	3	4	8	6	3
1	1504	1	37	2	1	1	1	1	1	-3	1	-3	1	1	1	3	3	1	3	2	-3	2	-3	2	1	2	1	4	3	4	-3	1	-3	1	3	9	2	1	3	3	1	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	2	2	2	4	1	4	1	3	3	-5	-5	6	1	4	7	5	4	3	4	6	5	1
1	1505	2	42	2	2	1	1	1	1	1	1	1	2	1	1	3	3	1	3	2	1	2	2	3	4	2	2	3	4	3	2	2	1	1	2	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	4	1	3	4	1	5	2	3	1	1	3	7	1	3	-2	6	3	3	5	10	5	1
1	1506	1	37	2	1	1	1	1	2	-3	1	-3	2	-6	1	3	1	2	3	3	3	2	2	2	2	2	2	2	2	2	-3	1	1	1	3	9	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	5	5	2	5	4	1	6	1	3	3	-5	-5	6	1	3	9	6	6	2	4	6	5	1
1	1509	2	30	2	1	2	2	1	1	-3	1	-3	1	0	1	3	1	2	3	2	2	2	1	2	4	3	1	3	5	2	1	2	1	1	3	10	3	1	3	3	1	3	-3	-3	-3	-3	-3	-3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	3	2	4	2	2	7	3	3	3	-5	-5	7	1	3	2	4	7	1	1	1	8	3
1	1600	1	58	2	1	1	1	-3	2	-3	-3	-3	-3	2	1	3	-3	2	3	3	3	5	4	1	2	3	1	3	3	4	1	1	2	1	3	14	2	1	3	3	3	3	1	2	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	5	4	4	4	5	1	4	1	3	3	-5	-5	7	1	1	-3	9	4	3	2	4	8	3
1	1604	1	38	1	1	1	1	1	-3	1	1	-3	-3	1	1	3	2	1	3	3	3	2	1	1	4	1	1	2	3	1	1	2	2	1	1	8	2	1	2	1	1	3	-6	-6	-6	-6	-6	-6	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	2	3	2	5	1	5	1	3	2	-5	-5	7	1	1	6	4	5	2	4	5	7	5
1	1606	2	60	1	1	2	1	1	-3	-3	-3	2	1	0	-3	3	1	1	3	1	3	4	3	2	5	5	4	5	3	2	2	2	2	1	1	11	2	1	3	3	-3	3	-6	-6	-6	-6	-6	-6	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	4	3	1	1	1	1	3	7	1	1	3	10	3	2	1	2	7	5
1	1607	2	61	1	1	1	1	1	1	1	0	1	2	-3	3	3	1	2	3	3	-3	4	4	2	3	2	2	2	5	5	1	1	2	1	3	14	2	1	2	3	2	3	1	2	1	3	2	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	2	5	4	5	3	3	1	2	1	2	1	1	3	8	2	3	7	10	6	2	2	4	6	5
1	1609	2	35	3	1	2	1	1	1	1	0	-3	1	-3	1	3	2	1	-3	2	3	2	3	2	2	2	1	3	4	3	1	1	1	1	2	7	2	3	2	3	1	3	1	3	1	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	2	5	4	1	3	1	3	1	1	3	7	1	3	7	5	4	3	4	6	6	5
1	1701	2	37	1	1	1	2	1	1	0	0	1	1	1	1	-3	1	1	-3	1	3	2	2	2	4	3	2	2	2	3	2	2	2	1	3	7	2	3	3	3	1	3	1	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	3	1	4	3	5	2	6	2	3	3	-5	-5	7	1	3	5	5	6	2	1	2	6	5
1	1702	1	21	2	1	1	1	1	-3	2	1	1	2	1	1	3	1	1	3	1	-3	1	1	1	4	1	1	4	4	4	-3	-3	2	1	3	13	2	3	2	3	2	3	3	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-6	-6	-6	-6	-6	-6	-6	1	2	1	3	3	-5	-5	-3	1	2	5	2	2	4	2	3	10	2
1	1704	1	25	1	3	1	1	1	1	1	1	-3	1	1	1	3	1	1	3	1	2	4	2	2	3	4	2	1	4	3	1	-3	2	1	1	13	2	1	2	1	1	3	1	2	1	2	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	1	3	1	1	2	4	1	4	2	3	3	-5	-5	9	1	2	4	2	4	4	3	5	10	2
1	1705	2	33	1	1	1	1	-3	1	-3	-3	-3	1	-3	1	3	1	1	3	1	-3	2	-3	4	4	3	1	3	-3	3	1	-3	2	1	2	6	2	1	2	1	2	3	1	2	1	2	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	4	2	4	4	1	6	1	-2	1	1	2	6	1	2	9	4	4	2	5	6	10	2
1	1706	1	67	2	1	1	1	1	1	-3	1	1	1	-3	1	3	-3	1	3	1	-3	4	4	4	4	4	2	4	4	4	-5	-5	-5	-5	2	6	2	1	2	1	1	3	-3	2	3	2	-3	-3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	4	3	3	3	3	4	1	6	1	-2	1	3	3	5	1	1	9	9	6	2	2	4	10	2
1	1707	1	27	1	1	1	1	1	-3	-3	1	2	-3	1	2	3	-3	1	3	1	-3	5	1	1	1	2	2	4	5	4	2	2	2	1	2	15	2	1	3	3	1	3	3	3	3	3	3	3	1	3	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-5	1	4	2	4	4	-3	4	4	1	1	-5	3	3	-5	-5	8	1	4	4	2	1	4	5	8	6	2
1	1708	2	53	1	2	1	1	1	1	-3	-3	-3	2	1	3	3	2	1	-3	-3	3	4	1	1	4	4	2	4	5	5	1	-3	2	1	3	12	2	1	2	3	1	3	1	2	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	1	4	2	4	1	4	1	1	-5	3	1	1	1	-5	2	4	5	8	1	4	2	4	6	2
1	1709	1	39	1	2	1	2	0	1	1	0	1	1	0	1	3	2	1	3	1	1	2	2	2	4	2	2	5	5	2	2	1	2	1	3	6	2	1	2	1	2	2	1	2	1	2	1	1	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	4	2	2	2	5	1	1	-5	3	3	-5	-5	9	2	4	5	6	1	5	6	11	6	2
1	1800	2	43	2	2	1	1	1	1	1	1	1	1	1	2	3	2	1	3	2	3	4	1	1	1	2	2	2	5	4	1	1	-3	1	3	6	3	1	2	1	3	2	3	2	3	2	3	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	2	3	3	2	3	5	1	1	-5	3	1	1	1	-5	1	4	-2	6	1	5	6	7	6	2
1	1801	1	30	2	1	1	1	1	-3	-3	-3	-3	-3	1	1	3	3	1	3	-3	3	4	2	2	4	2	4	2	5	5	1	1	2	1	3	15	2	1	2	1	3	1	3	3	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	-3	-3	4	2	4	4	1	2	1	3	3	-5	-5	7	-3	3	-2	3	2	4	4	8	6	2
1	1802	2	63	1	1	1	1	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	3	2	2	2	3	2	2	3	4	1	2	2	1	3	12	2	1	2	3	3	3	1	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	4	3	4	2	4	4	1	3	2	-2	1	1	3	7	1	4	7	10	4	1	2	4	4	2
1	1803	1	75	3	1	1	1	1	2	1	1	-3	1	2	2	3	2	1	3	2	3	4	2	4	4	4	2	2	2	5	-5	-5	-5	-5	3	8	2	1	2	1	1	3	3	2	3	2	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	2	4	3	3	1	7	2	-2	1	3	3	-3	2	2	-3	11	7	1	2	4	4	2
1	1804	1	32	1	2	3	1	1	-3	1	1	2	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	2	8	2	3	3	3	2	3	3	1	1	2	1	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	2	5	5	5	2	1	2	1	3	1	7	-5	-5	-6	-6	-2	4	2	4	4	5	4	2
1	1805	1	39	1	1	1	1	1	1	-3	-3	-3	-3	-3	2	3	3	2	3	2	3	4	2	2	4	1	2	4	4	2	1	1	2	-3	1	9	2	3	3	3	-3	3	1	3	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	2	5	2	5	4	5	1	4	1	3	5	-5	-5	2	1	4	5	5	4	3	4	6	4	2
1	1806	2	47	1	1	1	2	1	1	1	-3	-3	1	0	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	3	10	2	3	3	3	1	3	1	3	3	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	3	4	4	4	1	5	1	-2	1	1	-6	-5	-6	-6	-2	7	6	2	6	10	4	2
1	1807	2	28	2	1	1	-3	1	1	1	0	1	-3	1	1	3	2	1	2	1	2	4	2	2	2	3	2	4	5	4	1	2	1	1	3	10	3	3	2	3	2	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	3	3	4	4	5	1	2	1	3	1	1	3	7	1	4	3	3	2	1	4	5	4	2
1	1808	1	75	3	3	1	3	-3	1	-3	-3	-3	-3	-3	2	3	2	2	3	2	2	3	2	2	3	2	2	4	4	5	-5	-5	-5	-5	3	8	2	1	2	1	-3	3	1	2	1	2	2	1	-3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	2	2	3	4	1	1	-5	1	1	3	5	4	2	4	2	11	1	3	2	4	4	2
1	1809	2	30	1	1	3	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	4	-3	2	-3	3	2	4	-3	4	1	1	2	1	2	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	2	4	2	1	1	-5	3	1	1	3	7	-3	1	-3	4	1	3	4	6	4	2
1	1000	1	29	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	2	2	2	2	4	2	2	2	5	4	2	2	2	1	3	13	3	1	2	1	3	3	1	2	1	2	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	2	1	4	1	3	3	-5	-5	7	1	4	4	3	4	3	4	5	4	2
1	1001	1	17	3	1	1	1	1	2	1	2	-3	2	-3	1	3	2	-3	3	1	2	4	2	2	2	4	1	4	2	2	-5	-5	-5	-5	3	17	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	4	4	1	2	3	3	1	1	6	-5	-5	1	4	1	6	4	4	4	7	4	2
1	1002	2	39	3	1	1	1	0	0	0	0	0	0	0	2	3	-3	1	3	2	3	2	3	2	3	2	2	3	4	4	2	-3	-3	1	3	6	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	5	-3	-3	2	5	1	1	-5	2	1	1	1	-5	1	2	4	5	1	5	4	6	10	5
1	1003	1	51	1	1	1	1	1	1	1	1	1	1	1	-3	-3	-3	-3	-3	-3	-3	2	1	2	3	3	2	5	4	4	-3	-3	2	1	2	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	4	5	4	5	4	5	1	3	1	3	5	-5	-5	2	2	2	-2	7	3	4	2	4	10	5
1	1005	1	46	3	1	1	1	-3	-3	-3	-3	-3	-3	-3	2	2	1	1	2	2	2	3	3	3	1	5	5	5	5	5	2	1	-3	1	1	13	3	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	4	1	3	2	-5	-5	7	-3	2	6	6	4	3	5	10	10	5
1	1006	2	20	1	1	1	1	-3	-3	-3	-3	-3	-3	-3	2	3	2	1	2	2	3	3	4	2	3	3	1	5	3	5	-5	-5	-5	-5	3	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	-6	6	3	3	4	-5	-5	7	2	1	3	7	6	3	6	10	10	5
1	1007	2	64	2	2	1	1	1	1	1	-3	-3	1	-3	-3	3	-3	-3	-3	-3	-3	2	2	2	3	4	2	4	4	2	1	1	1	1	2	11	2	1	3	3	2	3	1	2	1	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	3	2	4	4	1	2	1	2	1	1	4	7	1	3	-3	10	2	1	2	4	9	2
1	1008	1	48	2	1	1	1	1	1	-3	1	2	1	1	1	3	-3	2	3	1	3	5	2	3	2	2	3	3	3	4	1	1	2	1	2	13	2	1	3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	4	4	3	3	3	1	6	1	3	3	-5	-5	6	1	2	8	7	6	2	4	10	9	2
1	1009	2	64	2	1	1	1	-3	2	-3	-3	-3	-3	-3	2	3	2	2	-3	2	-3	3	5	2	3	1	1	3	4	1	2	-3	2	1	1	12	3	3	3	3	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	3	3	5	1	4	3	1	2	1	2	1	1	1	-5	1	4	4	10	1	4	2	4	9	2
1	1100	1	24	2	1	1	1	-3	-3	-3	-3	-3	-3	-3	2	-3	-3	-3	-3	-3	-3	2	2	2	4	2	2	2	-3	-3	2	1	2	1	2	13	2	1	-3	1	2	3	1	2	3	3	2	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	2	1	3	3	-5	-5	8	1	2	2	2	2	4	3	5	9	2
1	1101	2	58	-3	-3	1	1	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	6	2	3	3	3	1	-3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	1	-5	2	1	1	1	-5	1	2	-3	9	1	5	3	4	9	2
1	1102	1	47	3	1	1	1	2	2	-3	-3	-3	2	2	2	3	2	2	3	3	3	5	1	-6	2	1	1	5	5	5	2	-3	2	1	3	15	2	1	2	1	-3	-3	1	2	1	2	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	2	-3	3	3	-3	1	2	1	3	3	-5	-5	8	1	3	3	7	2	4	3	4	2	1
1	1103	2	28	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	3	3	3	-3	2	4	5	1	1	3	5	5	1	1	2	2	3	10	2	1	2	1	1	2	1	2	1	2	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	2	3	3	4	3	1	2	1	3	1	1	1	-5	1	3	-2	3	2	4	4	5	2	1
1	1104	1	31	3	1	1	1	-3	1	1	1	2	-3	1	2	3	2	1	3	3	3	5	2	1	-6	3	2	1	5	5	2	-3	1	1	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	2	5	5	5	5	5	1	3	1	3	2	-5	-5	7	1	4	5	4	3	5	4	5	2	1
1	1105	2	33	3	1	1	1	1	1	-3	-3	-3	2	1	3	3	2	1	3	3	3	5	2	1	2	3	2	5	5	5	1	1	2	1	3	9	2	1	2	2	2	1	1	2	1	2	2	2	2	-6	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	2	3	3	3	2	1	2	1	3	1	1	1	-5	1	3	-3	6	2	4	6	10	2	1
1	1106	1	34	3	1	1	1	1	1	-3	1	1	-3	1	3	3	1	1	3	3	3	-6	1	2	1	3	1	5	5	5	2	-3	2	1	3	7	2	1	2	1	1	2	1	2	1	2	1	1	3	3	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-5	2	2	3	2	3	2	3	1	1	3	1	3	3	-5	-5	6	1	5	7	4	3	4	4	8	2	1
1	1108	1	53	1	1	1	1	1	1	-3	0	-3	2	-3	1	3	1	1	3	1	3	1	1	1	1	3	1	5	5	2	-3	1	2	1	3	10	2	1	2	3	2	3	1	3	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	3	3	3	2	5	1	1	-5	-2	1	7	-5	-5	1	3	6	8	1	5	2	4	6	4
1	1200	2	25	2	2	1	1	1	1	1	0	1	2	1	1	3	3	1	1	3	2	2	2	2	2	4	2	4	5	3	2	2	2	1	3	11	3	3	3	3	3	3	3	3	3	3	3	3	1	3	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-5	1	1	5	3	5	4	5	1	1	2	1	1	1	1	3	7	1	5	4	3	7	2	5	5	6	4
1	1202	1	27	2	1	1	1	1	-3	-3	1	2	2	2	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-3	14	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	4	-3	4	3	4	-3	1	4	1	-2	3	-5	-5	-3	-6	-6	-2	3	4	4	4	8	5	5
1	1203	2	31	1	2	1	2	1	1	2	1	-3	-3	1	2	3	2	1	3	3	3	4	3	1	3	2	1	4	2	2	2	-3	2	2	1	8	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-5	3	2	5	3	5	2	4	3	1	4	1	2	1	1	3	7	1	2	-3	4	4	4	4	8	5	5
1	1204	1	64	2	2	2	1	1	2	-3	-3	1	1	2	2	3	3	2	3	2	3	4	2	2	2	2	3	4	4	2	2	1	2	-3	1	7	3	3	3	3	3	3	3	3	3	3	2	3	2	-3	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-5	1	1	4	2	4	2	4	2	1	3	1	3	3	-5	-5	7	1	1	-2	8	3	3	2	4	5	5
1	1205	2	22	1	1	1	1	1	2	-3	1	-3	2	1	2	3	-3	1	3	2	3	5	2	2	3	2	1	2	3	4	1	1	1	1	-3	10	2	3	-3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	3	1	3	1	2	1	1	3	7	1	4	-2	2	4	3	3	5	5	5
1	1207	2	52	1	1	1	1	2	2	-3	1	1	1	1	-3	3	1	-3	3	3	3	1	2	3	4	1	1	1	5	1	1	2	2	1	3	9	2	1	2	-3	2	-3	-3	-3	1	-3	-3	-3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	2	4	2	5	1	1	-5	3	1	1	2	9	1	3	4	8	1	4	2	4	9	4
1	1209	2	24	3	1	1	1	1	-3	1	1	-3	-3	1	2	-3	3	2	-3	2	-3	2	2	2	2	4	1	2	-3	2	1	-3	2	-3	3	10	2	1	2	1	2	3	1	3	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	4	4	2	4	4	1	2	2	2	1	1	3	8	1	1	6	2	2	4	4	6	9	4
1	1300	1	42	2	1	3	1	1	1	-3	-3	-3	1	0	3	3	1	1	3	1	-3	4	1	1	2	4	1	4	4	4	1	1	2	1	3	13	2	3	2	3	-3	3	3	3	1	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	5	4	5	4	5	5	1	4	1	3	2	-5	-5	6	1	2	4	5	4	3	4	6	11	2
1	1301	2	32	1	1	1	1	-3	2	-3	0	-3	2	-3	1	3	-3	1	3	1	-3	4	2	3	4	2	1	4	3	2	2	-3	2	1	2	7	3	3	3	3	-3	3	3	3	3	3	-3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	3	1	4	1	3	1	1	3	7	1	2	3	4	2	4	4	6	11	2
1	1302	1	49	1	1	1	1	0	0	-3	0	-3	-3	0	1	3	1	1	3	2	1	2	2	4	5	2	1	5	5	5	2	1	1	1	3	13	2	3	2	3	-3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	2	2	2	4	-3	1	6	1	3	2	-5	-5	6	1	2	8	7	6	2	5	10	11	2
1	1304	2	74	1	1	1	1	1	1	1	0	1	1	1	2	3	3	2	3	3	3	2	2	2	2	4	1	3	3	2	-5	-5	-5	-5	2	16	2	3	3	3	2	3	1	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	4	4	-3	1	6	1	3	1	1	2	6	1	4	7	11	6	2	3	4	7	6
1	1305	1	25	1	1	1	1	1	1	2	0	1	1	1	1	3	2	1	3	2	3	4	2	1	3	3	1	2	5	1	1	1	1	1	1	13	2	3	3	3	2	3	3	3	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	2	4	5	4	4	1	6	1	3	3	-5	-5	6	1	1	5	3	6	2	2	3	7	6
1	1306	2	65	1	1	1	1	-3	1	-3	-3	-3	-3	0	1	3	1	-3	-3	-3	-3	1	-3	2	2	-3	2	3	-3	2	-5	-5	-5	-5	2	17	2	3	3	3	1	3	1	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	-3	4	-3	3	-3	-3	1	1	-5	3	1	1	1	-5	1	4	2	11	1	4	4	4	7	6
1	1307	1	44	2	1	1	1	1	-3	-3	1	-3	1	1	2	3	2	2	3	2	2	2	-3	1	3	4	2	3	4	4	-3	-3	1	1	2	18	3	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	4	4	3	1	4	2	3	3	-5	-5	8	1	2	6	5	4	4	2	4	8	3
1	1308	2	25	1	1	1	1	-3	2	-3	-3	-3	1	1	-3	-3	-3	-3	-3	-3	-3	2	1	1	3	1	1	5	4	2	1	1	1	1	2	11	2	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	2	2	3	1	1	3	8	1	1	4	3	2	4	2	3	8	3
1	1309	1	27	1	1	1	1	1	1	1	0	-3	1	1	1	3	3	1	3	2	3	2	2	1	3	2	3	2	2	2	2	1	2	1	2	14	3	3	2	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	2	4	2	1	2	1	3	3	-5	-5	9	1	1	-2	2	2	4	3	5	8	3
